,Reviews_ID,Date,Review,Rating,Product,District_id,Tokens,context_around_service
2866,7503,28/05/2015,hope youre proud rising great great slow transaction,1,Mortgage,60,"['hope', 'youre', 'proud', 'rising', 'great', 'great', 'slow', 'transaction']",[]
2891,7568,29/05/2015,happened bad financial advice limited service slow transaction additional charge mum,1,Mortgage,3,"['happened', 'bad', 'financial', 'advice', 'limited', 'service', 'slow', 'transaction', 'additional', 'charge', 'mum']",[]
2892,7569,29/05/2015,bad financial advice limited service insecure,1,Mortgage,71,"['bad', 'financial', 'advice', 'limited', 'service', 'insecure']",[]
2900,7591,30/05/2015,terrible manager rude customer service rising distressed,1,Mortgage,39,"['terrible', 'manager', 'rude', 'customer', 'service', 'rising', 'distressed']",[]
2911,7617,30/05/2015,mum insecure slow transaction additional charge happened slow transaction,1,Mortgage,48,"['mum', 'insecure', 'slow', 'transaction', 'additional', 'charge', 'happened', 'slow', 'transaction']",[]
2918,7638,31/05/2015,poor interest rate high fee limited service bad financial advice high fee,1,Mortgage,55,"['poor', 'interest', 'rate', 'high', 'fee', 'limited', 'service', 'bad', 'financial', 'advice', 'high', 'fee']",[]
2927,7652,31/05/2015,poor interest rate additional charge hope youre proud additional charge hope youre proud fee,1,Mortgage,39,"['poor', 'interest', 'rate', 'additional', 'charge', 'hope', 'youre', 'proud', 'additional', 'charge', 'hope', 'youre', 'proud', 'fee']",[]
2928,7653,01/06/2015,additional charge poor interest rate additional charge rising happened poor interest rate slow transaction,1,Mortgage,71,"['additional', 'charge', 'poor', 'interest', 'rate', 'additional', 'charge', 'rising', 'happened', 'poor', 'interest', 'rate', 'slow', 'transaction']",[]
2929,7654,01/06/2015,high fee rude customer service distressed slow transaction,1,Mortgage,39,"['high', 'fee', 'rude', 'customer', 'service', 'distressed', 'slow', 'transaction']",[]
2937,7673,01/06/2015,limited service unhelpful staff high fee poor interest rate,1,Mortgage,66,"['limited', 'service', 'unhelpful', 'staff', 'high', 'fee', 'poor', 'interest', 'rate']",[]
2952,7728,02/06/2015,poor interest rate terrible manager distressed,1,Mortgage,9,"['poor', 'interest', 'rate', 'terrible', 'manager', 'distressed']",[]
2953,7729,02/06/2015,great happened rude customer service,1,Mortgage,8,"['great', 'happened', 'rude', 'customer', 'service']",[]
2963,7752,02/06/2015,rising distressed unhelpful staff distressed mum rising unhelpful staff,1,Mortgage,55,"['rising', 'distressed', 'unhelpful', 'staff', 'distressed', 'mum', 'rising', 'unhelpful', 'staff']",[]
2967,7769,03/06/2015,rising great fee mum poor interest rate slow transaction terrible manager limited service,1,Mortgage,31,"['rising', 'great', 'fee', 'mum', 'poor', 'interest', 'rate', 'slow', 'transaction', 'terrible', 'manager', 'limited', 'service']",[]
2968,7770,03/06/2015,limited service hope youre proud slow transaction bad financial advice,1,Mortgage,11,"['limited', 'service', 'hope', 'youre', 'proud', 'slow', 'transaction', 'bad', 'financial', 'advice']",[]
2977,7790,03/06/2015,hope youre proud rising limited service great,1,Mortgage,43,"['hope', 'youre', 'proud', 'rising', 'limited', 'service', 'great']",[]
2978,7791,03/06/2015,rude customer service additional charge terrible manager high fee,1,Mortgage,66,"['rude', 'customer', 'service', 'additional', 'charge', 'terrible', 'manager', 'high', 'fee']",[]
3015,7869,05/06/2015,insecure rude customer service unhelpful staff distressed long wait time terrible manager,1,Mortgage,11,"['insecure', 'rude', 'customer', 'service', 'unhelpful', 'staff', 'distressed', 'long', 'wait', 'time', 'terrible', 'manager']",[]
3016,7870,05/06/2015,hope youre proud fee mum insecure,1,Mortgage,8,"['hope', 'youre', 'proud', 'fee', 'mum', 'insecure']",[]
3023,7882,06/06/2015,poor interest rate rude customer service additional charge additional charge limited service,1,Mortgage,71,"['poor', 'interest', 'rate', 'rude', 'customer', 'service', 'additional', 'charge', 'additional', 'charge', 'limited', 'service']",[]
3037,7915,06/06/2015,poor interest rate rising additional charge high fee limited service,1,Mortgage,28,"['poor', 'interest', 'rate', 'rising', 'additional', 'charge', 'high', 'fee', 'limited', 'service']",[]
3059,7961,07/06/2015,distressed mum additional charge unhelpful staff,1,Mortgage,8,"['distressed', 'mum', 'additional', 'charge', 'unhelpful', 'staff']",[]
3060,7962,07/06/2015,additional charge fee fee poor interest rate,1,Mortgage,8,"['additional', 'charge', 'fee', 'fee', 'poor', 'interest', 'rate']",[]
3073,8003,08/06/2015,terrible manager happened mum high fee additional charge fee,1,Mortgage,55,"['terrible', 'manager', 'happened', 'mum', 'high', 'fee', 'additional', 'charge', 'fee']",[]
3074,8004,08/06/2015,limited service distressed terrible manager mum fee insecure,1,Mortgage,63,"['limited', 'service', 'distressed', 'terrible', 'manager', 'mum', 'fee', 'insecure']",[]
3075,8005,08/06/2015,unhelpful staff limited service slow transaction,1,Mortgage,63,"['unhelpful', 'staff', 'limited', 'service', 'slow', 'transaction']",[]
3092,8048,09/06/2015,poor interest rate slow transaction mum bad financial advice,1,Mortgage,55,"['poor', 'interest', 'rate', 'slow', 'transaction', 'mum', 'bad', 'financial', 'advice']",[]
3100,8068,10/06/2015,terrible manager long wait time slow transaction insecure unhelpful staff great distressed terrible manager,1,Mortgage,66,"['terrible', 'manager', 'long', 'wait', 'time', 'slow', 'transaction', 'insecure', 'unhelpful', 'staff', 'great', 'distressed', 'terrible', 'manager']",[]
3104,8084,10/06/2015,high fee terrible manager great bad financial advice insecure fee,1,Mortgage,71,"['high', 'fee', 'terrible', 'manager', 'great', 'bad', 'financial', 'advice', 'insecure', 'fee']",[]
3105,8085,10/06/2015,great high fee poor interest rate poor interest rate happened insecure fee,1,Mortgage,63,"['great', 'high', 'fee', 'poor', 'interest', 'rate', 'poor', 'interest', 'rate', 'happened', 'insecure', 'fee']",[]
3118,8109,11/06/2015,high fee bad financial advice mum hope youre proud slow transaction terrible manager,1,Mortgage,17,"['high', 'fee', 'bad', 'financial', 'advice', 'mum', 'hope', 'youre', 'proud', 'slow', 'transaction', 'terrible', 'manager']",[]
3140,8171,12/06/2015,limited service hope youre proud happened terrible manager,1,Mortgage,11,"['limited', 'service', 'hope', 'youre', 'proud', 'happened', 'terrible', 'manager']",[]
3167,8250,13/06/2015,insecure fee slow transaction terrible manager distressed,1,Mortgage,54,"['insecure', 'fee', 'slow', 'transaction', 'terrible', 'manager', 'distressed']",[]
3175,8279,14/06/2015,limited service unhelpful staff mum unhelpful staff additional charge limited service,1,Mortgage,24,"['limited', 'service', 'unhelpful', 'staff', 'mum', 'unhelpful', 'staff', 'additional', 'charge', 'limited', 'service']",[]
3188,8312,15/06/2015,happened long wait time limited service hope youre proud rising fee,1,Mortgage,42,"['happened', 'long', 'wait', 'time', 'limited', 'service', 'hope', 'youre', 'proud', 'rising', 'fee']",[]
3198,8336,15/06/2015,great mum distressed mum fee insecure,1,Mortgage,9,"['great', 'mum', 'distressed', 'mum', 'fee', 'insecure']",[]
3214,8375,16/06/2015,distressed long wait time happened long wait time terrible manager terrible manager insecure,1,Mortgage,44,"['distressed', 'long', 'wait', 'time', 'happened', 'long', 'wait', 'time', 'terrible', 'manager', 'terrible', 'manager', 'insecure']",[]
3215,8376,16/06/2015,bad financial advice bad financial advice rising slow transaction unhelpful staff fee,1,Mortgage,76,"['bad', 'financial', 'advice', 'bad', 'financial', 'advice', 'rising', 'slow', 'transaction', 'unhelpful', 'staff', 'fee']",[]
3225,8401,16/06/2015,insecure limited service rude customer service mum,1,Mortgage,11,"['insecure', 'limited', 'service', 'rude', 'customer', 'service', 'mum']",[]
3234,8421,17/06/2015,happened unhelpful staff rising happened additional charge fee insecure bad financial advice,1,Mortgage,39,"['happened', 'unhelpful', 'staff', 'rising', 'happened', 'additional', 'charge', 'fee', 'insecure', 'bad', 'financial', 'advice']",[]
3235,8422,17/06/2015,terrible manager distressed insecure happened,1,Mortgage,66,"['terrible', 'manager', 'distressed', 'insecure', 'happened']",[]
3242,8450,17/06/2015,poor interest rate additional charge additional charge rising high fee insecure,1,Mortgage,9,"['poor', 'interest', 'rate', 'additional', 'charge', 'additional', 'charge', 'rising', 'high', 'fee', 'insecure']",[]
3248,8471,17/06/2015,unhelpful staff mum insecure mum,1,Mortgage,9,"['unhelpful', 'staff', 'mum', 'insecure', 'mum']",[]
3267,8513,19/06/2015,slow transaction rude customer service poor interest rate mum additional charge terrible manager slow transaction,1,Mortgage,23,"['slow', 'transaction', 'rude', 'customer', 'service', 'poor', 'interest', 'rate', 'mum', 'additional', 'charge', 'terrible', 'manager', 'slow', 'transaction']",[]
3271,8529,19/06/2015,additional charge fee high fee bad financial advice unhelpful staff fee additional charge,1,Mortgage,71,"['additional', 'charge', 'fee', 'high', 'fee', 'bad', 'financial', 'advice', 'unhelpful', 'staff', 'fee', 'additional', 'charge']",[]
3272,8530,19/06/2015,long wait time poor interest rate terrible manager poor interest rate,1,Mortgage,32,"['long', 'wait', 'time', 'poor', 'interest', 'rate', 'terrible', 'manager', 'poor', 'interest', 'rate']",[]
3291,8568,20/06/2015,hope youre proud unhelpful staff hope youre proud rude customer service high fee additional charge high fee,1,Mortgage,66,"['hope', 'youre', 'proud', 'unhelpful', 'staff', 'hope', 'youre', 'proud', 'rude', 'customer', 'service', 'high', 'fee', 'additional', 'charge', 'high', 'fee']",[]
3300,8593,20/06/2015,long wait time additional charge rude customer service long wait time,1,Mortgage,11,"['long', 'wait', 'time', 'additional', 'charge', 'rude', 'customer', 'service', 'long', 'wait', 'time']",[]
3301,8594,20/06/2015,additional charge high fee fee terrible manager,1,Mortgage,3,"['additional', 'charge', 'high', 'fee', 'fee', 'terrible', 'manager']",[]
3307,8615,21/06/2015,high fee insecure mum,1,Mortgage,55,"['high', 'fee', 'insecure', 'mum']",[]
3313,8632,21/06/2015,happened rising fee additional charge additional charge additional charge,1,Mortgage,13,"['happened', 'rising', 'fee', 'additional', 'charge', 'additional', 'charge', 'additional', 'charge']",[]
3314,8633,21/06/2015,great mum hope youre proud bad financial advice limited service additional charge,1,Mortgage,21,"['great', 'mum', 'hope', 'youre', 'proud', 'bad', 'financial', 'advice', 'limited', 'service', 'additional', 'charge']",[]
3315,8634,21/06/2015,poor interest rate high fee bad financial advice slow transaction,1,Mortgage,55,"['poor', 'interest', 'rate', 'high', 'fee', 'bad', 'financial', 'advice', 'slow', 'transaction']",[]
3316,8635,21/06/2015,hope youre proud hope youre proud mum mum,1,Mortgage,3,"['hope', 'youre', 'proud', 'hope', 'youre', 'proud', 'mum', 'mum']",[]
3333,8679,22/06/2015,high fee happened hope youre proud rude customer service high fee additional charge,1,Mortgage,71,"['high', 'fee', 'happened', 'hope', 'youre', 'proud', 'rude', 'customer', 'service', 'high', 'fee', 'additional', 'charge']",[]
3334,8680,22/06/2015,additional charge fee slow transaction unhelpful staff happened great,1,Mortgage,62,"['additional', 'charge', 'fee', 'slow', 'transaction', 'unhelpful', 'staff', 'happened', 'great']",[]
3335,8681,22/06/2015,mum long wait time rude customer service fee happened rude customer service distressed,1,Mortgage,7,"['mum', 'long', 'wait', 'time', 'rude', 'customer', 'service', 'fee', 'happened', 'rude', 'customer', 'service', 'distressed']",[]
3355,8721,23/06/2015,fee high fee hope youre proud distressed slow transaction,1,Mortgage,71,"['fee', 'high', 'fee', 'hope', 'youre', 'proud', 'distressed', 'slow', 'transaction']",[]
3356,8722,23/06/2015,rude customer service mum long wait time fee poor interest rate,1,Mortgage,55,"['rude', 'customer', 'service', 'mum', 'long', 'wait', 'time', 'fee', 'poor', 'interest', 'rate']",[]
3361,8741,23/06/2015,insecure additional charge limited service hope youre proud,1,Mortgage,2,"['insecure', 'additional', 'charge', 'limited', 'service', 'hope', 'youre', 'proud']",[]
3371,8764,23/06/2015,rising limited service great additional charge great terrible manager,1,Mortgage,39,"['rising', 'limited', 'service', 'great', 'additional', 'charge', 'great', 'terrible', 'manager']",[]
3372,8765,23/06/2015,happened long wait time poor interest rate bad financial advice bad financial advice additional charge,1,Mortgage,9,"['happened', 'long', 'wait', 'time', 'poor', 'interest', 'rate', 'bad', 'financial', 'advice', 'bad', 'financial', 'advice', 'additional', 'charge']",[]
3388,8806,24/06/2015,long wait time slow transaction long wait time distressed happened,1,Mortgage,39,"['long', 'wait', 'time', 'slow', 'transaction', 'long', 'wait', 'time', 'distressed', 'happened']",[]
3389,8807,25/06/2015,limited service hope youre proud high fee bad financial advice distressed fee long wait time,1,Mortgage,3,"['limited', 'service', 'hope', 'youre', 'proud', 'high', 'fee', 'bad', 'financial', 'advice', 'distressed', 'fee', 'long', 'wait', 'time']",[]
3407,8863,25/06/2015,great mum terrible manager great happened poor interest rate great terrible manager,1,Mortgage,8,"['great', 'mum', 'terrible', 'manager', 'great', 'happened', 'poor', 'interest', 'rate', 'great', 'terrible', 'manager']",[]
3408,8864,25/06/2015,hope youre proud limited service additional charge great long wait time distressed,1,Mortgage,63,"['hope', 'youre', 'proud', 'limited', 'service', 'additional', 'charge', 'great', 'long', 'wait', 'time', 'distressed']",[]
3417,8882,26/06/2015,poor interest rate distressed slow transaction slow transaction hope youre proud,1,Mortgage,66,"['poor', 'interest', 'rate', 'distressed', 'slow', 'transaction', 'slow', 'transaction', 'hope', 'youre', 'proud']",[]
3430,8926,26/06/2015,rising rude customer service bad financial advice great terrible manager rising poor interest rate,1,Mortgage,9,"['rising', 'rude', 'customer', 'service', 'bad', 'financial', 'advice', 'great', 'terrible', 'manager', 'rising', 'poor', 'interest', 'rate']",[]
3435,8943,27/06/2015,terrible manager unhelpful staff rude customer service bad financial advice,1,Mortgage,63,"['terrible', 'manager', 'unhelpful', 'staff', 'rude', 'customer', 'service', 'bad', 'financial', 'advice']",[]
3436,8944,27/06/2015,limited service high fee great insecure great unhelpful staff,1,Mortgage,55,"['limited', 'service', 'high', 'fee', 'great', 'insecure', 'great', 'unhelpful', 'staff']",[]
3437,8945,27/06/2015,hope youre proud fee additional charge mum,1,Mortgage,66,"['hope', 'youre', 'proud', 'fee', 'additional', 'charge', 'mum']",[]
3457,8984,29/06/2015,slow transaction long wait time fee additional charge,1,Mortgage,11,"['slow', 'transaction', 'long', 'wait', 'time', 'fee', 'additional', 'charge']",[]
3458,8985,29/06/2015,slow transaction slow transaction bad financial advice limited service slow transaction,1,Mortgage,39,"['slow', 'transaction', 'slow', 'transaction', 'bad', 'financial', 'advice', 'limited', 'service', 'slow', 'transaction']",[]
3459,8986,29/06/2015,unhelpful staff mum great unhelpful staff long wait time,1,Mortgage,21,"['unhelpful', 'staff', 'mum', 'great', 'unhelpful', 'staff', 'long', 'wait', 'time']",[]
3464,9006,29/06/2015,limited service high fee additional charge distressed slow transaction fee slow transaction terrible manager,1,Mortgage,11,"['limited', 'service', 'high', 'fee', 'additional', 'charge', 'distressed', 'slow', 'transaction', 'fee', 'slow', 'transaction', 'terrible', 'manager']",[]
