Reviews_ID,Date,Review,Rating,Product,District_id
16998,08/12/2015,"Soo Frustrating!Strange lost my details, staff were so unhelpful limited services the worst bad advice to frustrate me complicated to figure out.",1,Online Services,3
16999,09/12/2015,The Worst bad advice error kept cropping up WHY!? frustrating frustrating.,1,Online Services,45
17000,09/12/2015,"Additional Charges limited services not great rude customer service poor interest rates complicated to figure out what happened to this bank?? lost my details, staff were so unhelpful.",1,Online Services,13
17001,09/12/2015,Soo Frustrating!Strange WHY!? bad advice complicated to figure out complicated to figure out.,1,Online Services,35
17002,09/12/2015,Poor Interest Rates soo frustrating!strange the worst not great.,1,Online Services,26
17014,09/12/2015,Error to frustrate me error rude customer service complicated to figure out not great.,1,Online Services,36
17015,09/12/2015,Complicated To Figure Out additional charges complicated online banking the worst additional charges long wait times.,1,Online Services,26
17016,09/12/2015,"The Worst error error kept cropping up complicated to figure out bad advice lost my details, staff were so unhelpful complicated online banking.",1,Online Services,26
17017,09/12/2015,Complicated Online Banking to frustrate me bad advice WHY!? error kept cropping up.,1,Online Services,45
17018,09/12/2015,Error Kept Cropping Up WHY!? WHY!? limited services long wait times long wait times bad advice.,1,Online Services,68
17019,09/12/2015,Slow Transactions what happened to this bank?? additional charges frustrating.,1,Online Services,73
17021,09/12/2015,What Happened terrible manager unhelpful staff insecure my mum additional charges insecure.,1,Mortgage,4
17022,09/12/2015,Poor Interest Rates rising distressed by this insecure.,1,Mortgage,39
17023,09/12/2015,Limited Services slow transactions terrible manager rude customer service bad financial advice poor interest rates.,1,Mortgage,59
17024,09/12/2015,Insecure rising what happened rising what happened.,1,Mortgage,60
17033,09/12/2015,Poor Interest Rates what happened to this bank?? complicated to figure out limited services slow transactions soo frustrating!strange soo frustrating!strange limited services.,1,Online Services,49
17034,09/12/2015,Limited Services WHY!? error kept cropping up long wait times.,1,Online Services,5
17035,09/12/2015,"Error Kept Cropping Up the worst long wait times frustrating slow transactions lost my details, staff were so unhelpful rude customer service.",1,Online Services,56
17036,09/12/2015,"Rude Customer Service slow transactions lost my details, staff were so unhelpful rude customer service complicated online banking error kept cropping up complicated to figure out.",1,Online Services,42
17037,09/12/2015,Frustrating limited services slow transactions additional charges additional charges.,1,Online Services,24
17038,09/12/2015,"To Frustrate Me rude customer service frustrating the worst frustrating long wait times lost my details, staff were so unhelpful.",1,Online Services,11
17039,09/12/2015,Unhelpful Staff rising high fees my mum rising bad financial advice long wait times additional charges.,1,Mortgage,3
17040,10/12/2015,Bad Financial Advice rising bad financial advice distressed by this what happened poor interest rates.,1,Mortgage,9
17051,10/12/2015,The Worst WHY!? not great error.,1,Online Services,6
17052,10/12/2015,Why!? error kept cropping up error kept cropping up additional charges complicated to figure out complicated online banking complicated online banking.,1,Online Services,68
17053,10/12/2015,Bad Advice bad advice to frustrate me.,1,Online Services,2
17054,10/12/2015,Frustrating frustrating poor interest rates what happened to this bank?? complicated to figure out error rude customer service.,1,Online Services,15
17055,10/12/2015,Soo Frustrating!Strange limited services to frustrate me to frustrate me long wait times complicated online banking the worst.,1,Online Services,38
17056,10/12/2015,Rude Customer Service what happened to this bank?? to frustrate me not great what happened to this bank?? error kept cropping up.,1,Online Services,42
17058,10/12/2015,Limited Services terrible manager bad financial advice.,1,Mortgage,8
17068,10/12/2015,To Frustrate Me error frustrating additional charges rude customer service long wait times soo frustrating!strange.,1,Online Services,43
17069,10/12/2015,Not Great WHY!? the worst rude customer service not great.,1,Online Services,42
17071,10/12/2015,Slow Transactions high fees slow transactions long wait times distressed by this.,1,Mortgage,66
17080,10/12/2015,Rude Customer Service what happened to this bank?? to frustrate me slow transactions.,1,Online Services,64
17081,10/12/2015,Additional Charges error kept cropping up complicated online banking WHY!? WHY!? what happened to this bank??.,1,Online Services,24
17082,10/12/2015,Additional Charges to frustrate me limited services poor interest rates what happened to this bank?? WHY!? limited services.,1,Online Services,55
17083,10/12/2015,Long Wait Times what happened to this bank?? soo frustrating!strange slow transactions complicated to figure out bad advice WHY!? not great.,1,Online Services,31
17099,10/12/2015,"Complicated To Figure Out not great lost my details, staff were so unhelpful.",1,Online Services,3
17100,10/12/2015,Soo Frustrating!Strange long wait times error kept cropping up rude customer service error.,1,Online Services,24
17101,10/12/2015,"Long Wait Times lost my details, staff were so unhelpful long wait times complicated to figure out the worst.",1,Online Services,20
17102,10/12/2015,To Frustrate Me bad advice error to frustrate me slow transactions error kept cropping up.,1,Online Services,37
17103,10/12/2015,Additional Charges to frustrate me the worst what happened to this bank??.,1,Online Services,38
17104,11/12/2015,Slow Transactions WHY!? not great.,1,Online Services,77
17105,11/12/2015,Poor Interest Rates error bad advice soo frustrating!strange.,1,Online Services,20
17119,11/12/2015,"To Frustrate Me rude customer service complicated online banking lost my details, staff were so unhelpful error.",1,Online Services,27
17120,11/12/2015,To Frustrate Me complicated to figure out slow transactions complicated to figure out.,1,Online Services,35
17121,11/12/2015,Not Great error what happened to this bank?? long wait times.,1,Online Services,22
17122,11/12/2015,Long Wait Times the worst poor interest rates complicated to figure out.,1,Online Services,1
17123,11/12/2015,Error long wait times complicated to figure out limited services.,1,Online Services,21
17124,11/12/2015,Long Wait Times not great error limited services frustrating bad advice error.,1,Online Services,57
17125,11/12/2015,Limited Services bad advice soo frustrating!strange slow transactions to frustrate me not great.,1,Online Services,7
17126,11/12/2015,Complicated Online Banking WHY!? slow transactions to frustrate me.,1,Online Services,68
17127,11/12/2015,"Bad Advice complicated online banking rude customer service soo frustrating!strange soo frustrating!strange lost my details, staff were so unhelpful.",1,Online Services,47
17128,11/12/2015,"Frustrating bad advice long wait times complicated online banking long wait times error lost my details, staff were so unhelpful.",1,Online Services,43
17136,11/12/2015,Rude Customer Service complicated online banking to frustrate me error.,1,Online Services,46
17137,11/12/2015,Poor Interest Rates to frustrate me complicated to figure out what happened to this bank??.,1,Online Services,15
17138,11/12/2015,To Frustrate Me WHY!? poor interest rates slow transactions to frustrate me not great.,1,Online Services,15
17139,11/12/2015,Slow Transactions long wait times complicated online banking the worst.,1,Online Services,9
17140,11/12/2015,Soo Frustrating!Strange error error kept cropping up complicated online banking long wait times complicated to figure out.,1,Online Services,73
17141,11/12/2015,Error Kept Cropping Up the worst complicated online banking complicated to figure out rude customer service limited services.,1,Online Services,43
17142,11/12/2015,"Slow Transactions complicated online banking not great bad advice lost my details, staff were so unhelpful the worst error slow transactions.",1,Online Services,24
17143,11/12/2015,Poor Interest Rates what happened to this bank?? error the worst.,1,Online Services,56
17152,11/12/2015,"Slow Transactions additional charges lost my details, staff were so unhelpful slow transactions error kept cropping up.",1,Online Services,64
17153,12/12/2015,Bad Advice additional charges error additional charges what happened to this bank?? poor interest rates.,1,Online Services,7
17154,12/12/2015,Slow Transactions limited services error kept cropping up error kept cropping up long wait times not great bad advice.,1,Online Services,28
17155,12/12/2015,Error soo frustrating!strange not great long wait times soo frustrating!strange.,1,Online Services,26
